chr,start,end,q-val,ind,MarkerName
19,44870482,44870482,1,9460,unspec
19,44870691,44870691,1,9461,unspec
19,44870844,44870844,1,9462,unspec
19,44871093,44871093,1,9463,unspec
19,44871726,44871726,1,9464,unspec
19,44872156,44872156,1,9465,unspec
19,44872328,44872328,1,9466,unspec
19,44873027,44873027,1,9467,unspec
19,44873060,44873060,1,9468,unspec
19,44873841,44873841,1,9469,unspec
19,44874077,44874077,1,9470,NECTIN2
19,44874210,44874210,1,9471,unspec
19,44874585,44874585,1,9472,unspec
19,44874887,44874887,1,9473,unspec
19,44875208,44875208,1,9474,unspec
19,44875323,44875323,1,9475,unspec
19,44875462,44875462,1,9476,unspec
19,44875513,44875513,1,9477,unspec
19,44875563,44875563,1,9478,unspec
19,44875803,44875803,1,9479,unspec
19,44876052,44876052,1,9480,unspec
19,44876079,44876079,1,9481,unspec
19,44876174,44876174,1,9482,unspec
19,44876259,44876259,1,9483,unspec
19,44876309,44876309,1,9484,unspec
19,44876381,44876381,0.817035775,9485,unspec
19,44876425,44876425,1,9486,unspec
19,44876489,44876489,1,9487,unspec
19,44876534,44876534,1,9488,unspec
19,44876869,44876869,1,9489,unspec
19,44876984,44876984,1,9490,unspec
19,44877078,44877078,1,9491,unspec
19,44877288,44877288,1,9492,unspec
19,44877704,44877704,1,9493,unspec
19,44877713,44877713,0.817035775,9494,unspec
19,44878035,44878035,1,9495,unspec
19,44878102,44878102,1,9496,unspec
19,44878273,44878273,0.57768595,9497,unspec
19,44878340,44878340,1,9498,unspec
19,44878419,44878419,1,9499,unspec
19,44878660,44878660,1,9500,unspec
19,44878713,44878713,1,9501,unspec
19,44878777,44878777,0.125842697,9502,NECTIN2
19,44879418,44879418,0.322222222,9503,NECTIN2
19,44879460,44879460,1,9504,unspec
19,44879709,44879709,1,9505,unspec
19,44879727,44879727,1,9506,unspec
19,44879739,44879739,1,9507,unspec
19,44879780,44879780,1,9508,unspec
19,44879804,44879804,0.296103896,9509,unspec
19,44879822,44879822,1,9510,unspec
19,44879834,44879834,1,9511,unspec
19,44879858,44879858,1,9512,unspec
19,44879882,44879882,1,9513,unspec
19,44880229,44880229,1,9514,unspec
19,44880305,44880305,1,9515,unspec
19,44880326,44880326,1,9516,unspec
19,44880551,44880551,1,9517,unspec
19,44880573,44880573,1,9518,unspec
19,44880848,44880848,1,9519,unspec
19,44880859,44880859,0.325217391,9520,unspec
19,44881075,44881075,1,9521,unspec
19,44881081,44881081,1,9522,unspec
19,44881148,44881148,0.065454545,9523,NECTIN2
19,44881443,44881443,0.267924528,9524,unspec
19,44881674,44881674,1,9525,unspec
19,44881845,44881845,1,9526,unspec
19,44881877,44881877,1,9527,unspec
19,44882099,44882099,0.19902439,9528,NECTIN2
19,44882132,44882132,1,9529,unspec
19,44882231,44882231,0.234343434,9530,unspec
19,44882502,44882502,0.222727273,9531,unspec
19,44882772,44882772,1,9532,unspec
19,44883203,44883203,0.345762712,9533,unspec
19,44883210,44883210,0.049516129,9534,NECTIN2
19,44883377,44883377,0.465306122,9535,NECTIN2
19,44883777,44883777,1,9536,unspec
19,44883800,44883800,1,9537,unspec
19,44884202,44884202,0.396530612,9538,NECTIN2
19,44884227,44884227,1,9539,unspec
19,44884339,44884339,0.049516129,9540,NECTIN2
19,44884604,44884604,0.420689655,9541,unspec
19,44884873,44884873,0.05625,9542,NECTIN2
19,44884984,44884984,1,9543,unspec
19,44885243,44885243,0.22826087,9544,unspec
19,44885917,44885917,1,9545,unspec
19,44885967,44885967,1,9546,unspec
19,44886339,44886339,0.286122449,9547,NECTIN2
19,44886376,44886376,0.348760331,9548,unspec
19,44886470,44886470,0.273873874,9549,unspec
19,44886519,44886519,1,9550,unspec
19,44886815,44886815,1,9551,unspec
19,44887076,44887076,1,9552,unspec
19,44887306,44887306,1,9553,unspec
19,44888248,44888248,1,9554,unspec
19,44888484,44888484,1,9555,unspec
19,44888684,44888684,1,9556,unspec
19,44888997,44888997,0.243478261,9557,NECTIN2
19,44889323,44889323,1,9558,unspec
19,44889890,44889890,1,9559,unspec
19,44890259,44890259,0.090804598,9560,AC011481.2
19,44890947,44890947,1,9561,unspec
19,44890954,44890954,0.248543689,9562,unspec
19,44890987,44890987,1,9563,unspec
19,44891079,44891079,0.365306122,9564,unspec
19,44891213,44891213,0.785631518,9565,unspec
19,44891344,44891344,1,9566,unspec
19,44891562,44891562,1,9567,unspec
19,44891712,44891712,1,9568,unspec
19,44891936,44891936,1,9569,unspec
19,44892009,44892009,1,9570,unspec
19,44892073,44892073,1,9571,unspec
19,44892362,44892362,0.051612903,9572,TOMM40
19,44892457,44892457,0.302439024,9573,TOMM40
19,44892559,44892559,0.433112583,9574,unspec
19,44892587,44892587,1,9575,unspec
19,44892618,44892618,1,9576,unspec
19,44892652,44892652,0.051612903,9577,TOMM40
19,44892887,44892887,0.465306122,9578,TOMM40
19,44892962,44892962,0.565306122,9579,TOMM40
19,44893000,44893000,1,9580,unspec
19,44893019,44893019,0.597306397,9581,unspec
19,44893408,44893408,0.043478261,9582,TOMM40
19,44893642,44893642,1,9583,unspec
19,44893685,44893685,0.55721393,9584,unspec
19,44893716,44893716,0.465306122,9585,TOMM40
19,44893914,44893914,1,9586,unspec
19,44893972,44893972,1,9587,unspec
19,44894050,44894050,1,9588,unspec
19,44894249,44894249,1,9589,unspec
19,44894255,44894255,1,9590,unspec
19,44894695,44894695,1,9591,unspec
19,44894747,44894747,1,9592,unspec
19,44895007,44895007,1,9593,unspec
19,44895376,44895376,0.022222222,9594,TOMM40
19,44895459,44895459,1,9595,unspec
19,44895528,44895528,0.456530612,9596,TOMM40
19,44895560,44895560,1,9597,unspec
19,44895908,44895908,0.272727273,9598,unspec
19,44896087,44896087,1,9599,unspec
19,44896099,44896099,1,9600,unspec
19,44896199,44896199,1,9601,unspec
19,44896213,44896213,0.401526718,9602,unspec
19,44896639,44896639,0.267647059,9603,TOMM40
19,44896665,44896665,1,9604,unspec
19,44896891,44896891,1,9605,unspec
19,44897227,44897227,0.265306122,9606,TOMM40
19,44897468,44897468,0.296103896,9607,unspec
19,44897490,44897490,1,9608,unspec
19,44897614,44897614,1,9609,unspec
19,44897954,44897954,1,9610,unspec
19,44898409,44898409,0.356097561,9611,unspec
19,44898611,44898611,1,9612,unspec
19,44898730,44898730,1,9613,unspec
19,44899005,44899005,1,9614,unspec
19,44899220,44899220,0.482716049,9615,unspec
19,44899332,44899332,1,9616,unspec
19,44899461,44899461,1,9617,unspec
19,44899635,44899635,1,9618,unspec
19,44899959,44899959,0.022222222,9619,TOMM40
19,44900155,44900155,0.285,9620,unspec
19,44900601,44900601,0.367647059,9621,unspec
19,44900667,44900667,0.352459016,9622,unspec
19,44900864,44900864,1,9623,unspec
19,44901174,44901174,0.365454545,9624,TOMM40
19,44901175,44901175,1,9625,unspec
19,44901434,44901434,1,9626,unspec
19,44901464,44901464,1,9627,unspec
19,44901600,44901600,0.03,9628,TOMM40
19,44901706,44901706,1,9629,unspec
19,44901715,44901715,0.367647059,9630,unspec
19,44901805,44901805,0.265454545,9631,unspec
19,44901856,44901856,1,9632,unspec
19,44902242,44902242,1,9633,unspec
19,44902264,44902264,0.411940299,9634,unspec
19,44902377,44902377,0.57768595,9635,unspec
19,44903193,44903193,1,9636,unspec
19,44903281,44903281,1,9637,unspec
19,44903416,44903416,1,9638,unspec
19,44903527,44903527,1,9639,unspec
19,44904398,44904398,0.515254237,9640,unspec
19,44904531,44904531,0.516530612,9641,unspec
19,44904688,44904688,1,9642,unspec
19,44905307,44905307,1,9643,unspec
19,44905371,44905371,1,9644,unspec
19,44905579,44905579,0.420689655,9645,unspec
19,44905910,44905910,1,9646,unspec
19,44906322,44906322,1,9647,unspec
19,44906745,44906745,0.365306122,9648,unspec
19,44907187,44907187,0.065306122,9649,APOE
19,44907654,44907654,1,9650,unspec
19,44907853,44907853,0.107142857,9651,APOE
19,44908684,44908684,0.022222222,9652,APOE
19,44908822,44908822,0.28992,9653,APOE
19,44909484,44909484,1,9654,unspec
19,44909665,44909665,0.296103896,9655,unspec
19,44909698,44909698,0.179322222,9656,"(BCAM,RELB)"
19,44909976,44909976,0.222222222,9657,AC011481.3
19,44910109,44910109,1,9658,unspec
19,44910319,44910319,1,9659,unspec
19,44911135,44911135,1,9660,unspec
19,44911142,44911142,0.562561576,9661,unspec
19,44911194,44911194,1,9662,unspec
19,44912028,44912028,0.265306122,9663,unspec
19,44912039,44912039,1,9664,unspec
19,44912383,44912383,1,9665,unspec
19,44912456,44912456,0.022222222,9666,AC011481.3
19,44912678,44912678,1,9667,AC011481.3
19,44912842,44912842,1,9668,unspec
19,44912921,44912921,0.296530612,9669,unspec
19,44913034,44913034,1,9670,unspec
19,44913221,44913221,1,9671,unspec
19,44913484,44913484,0.041516129,9672,AC011481.3
19,44913574,44913574,0.504093567,9673,unspec
19,44913943,44913943,0.475159236,9674,unspec
19,44914270,44914270,1,9675,unspec
19,44914318,44914318,1,9676,unspec
19,44914361,44914361,1,9677,unspec
19,44914939,44914939,1,9678,unspec
19,44914980,44914980,1,9679,unspec
19,44915102,44915102,1,9680,unspec
19,44915229,44915229,0.065306122,9681,APOC1
19,44915533,44915533,0.286530612,9682,APOC1
19,44915704,44915704,1,9683,unspec
19,44916825,44916825,0.022222222,9684,APOC1
19,44917843,44917843,1,9685,unspec
19,44917947,44917947,0.222222222,9686,APOC1
19,44917997,44917997,0.367647059,9687,unspec
19,44918393,44918393,1,9688,APOC1
19,44918487,44918487,1,9689,unspec
19,44918599,44918599,1,9690,unspec
19,44918620,44918620,1,9691,unspec
19,44918715,44918715,1,9692,unspec
19,44918903,44918903,1,9693,APOC1
19,44919071,44919071,1,9694,unspec
19,44919304,44919304,1,9695,APOC1
19,44919542,44919542,1,9696,unspec
19,44919589,44919589,0.022222222,9697,"(APOE,APOC1)"
19,44919689,44919689,0.022222222,9698,"(TOMM40, APOE)"
19,44919785,44919785,1,9699,unspec
19,44920379,44920379,1,9700,unspec
19,44920687,44920687,1,9701,unspec
19,44920695,44920695,1,9702,unspec
19,44921189,44921189,1,9703,unspec
19,44921360,44921360,0.55721393,9704,unspec
19,44921528,44921528,1,9705,unspec
19,44921809,44921809,0.03,9706,"(APOE,APOC1)"
19,44921918,44921918,1,9707,unspec
19,44921921,44921921,0.022222222,9708,"(APOE,APOC1)"
19,44922203,44922203,1,9709,unspec
19,44922505,44922505,1,9710,unspec
19,44922697,44922697,1,9711,unspec
19,44923535,44923535,0.022222222,9712,"(APOE,APOC1)"
19,44923817,44923817,1,9713,unspec
19,44923840,44923840,0.829635258,9714,unspec
19,44923868,44923868,0.267647059,9715,"(APOE,APOC1)"
19,44923879,44923879,1,9716,unspec
19,44923886,44923886,1,9717,unspec
19,44924096,44924096,1,9718,unspec
19,44924283,44924283,1,9719,unspec
19,44924391,44924391,1,9720,unspec
19,44924522,44924522,1,9721,unspec
19,44924977,44924977,0.667647059,9722,unspec
19,44925202,44925202,1,9723,unspec
19,44925417,44925417,1,9724,unspec
19,44926286,44926286,1,9725,unspec
19,44926413,44926413,1,9726,unspec
19,44926451,44926451,1,9727,unspec
19,44926902,44926902,1,9728,unspec
19,44926993,44926993,0.563551402,9729,unspec
19,44927023,44927023,1,9730,unspec
19,44927079,44927079,1,9731,unspec
19,44927160,44927160,1,9732,unspec
19,44927737,44927737,0.149473684,9733,APOC1P1
19,44928146,44928146,1,9734,unspec
19,44928196,44928196,1,9735,unspec
19,44928379,44928379,1,9736,unspec
19,44928401,44928401,1,9737,unspec
19,44928417,44928417,1,9738,unspec
19,44928640,44928640,1,9739,unspec
19,44928832,44928832,1,9740,unspec
19,44928970,44928970,1,9741,unspec
19,44929021,44929021,1,9742,unspec
19,44929300,44929300,1,9743,unspec
19,44929388,44929388,1,9744,unspec
19,44930864,44930864,1,9745,unspec
19,44930888,44930888,1,9746,unspec
19,44931543,44931543,1,9747,unspec
19,44932057,44932057,0.311504425,9748,unspec
19,44932268,44932268,0.420689655,9749,unspec
19,44932780,44932780,0.624444444,9750,unspec
19,44932959,44932959,1,9751,unspec
19,44932987,44932987,1,9752,unspec
19,44932990,44932990,1,9753,unspec
19,44933400,44933400,1,9754,unspec
19,44933496,44933496,1,9755,unspec
19,44935297,44935297,0.314035088,9756,unspec
19,44935318,44935318,1,9757,unspec
19,44935386,44935386,1,9758,unspec
19,44935585,44935585,1,9759,unspec
19,44935906,44935906,1,9760,unspec
19,44936241,44936241,1,9761,unspec
19,44936888,44936888,0.248543689,9762,unspec
19,44937272,44937272,1,9763,unspec
19,44937504,44937504,1,9764,unspec
19,44938026,44938026,0.3568,9765,unspec
19,44938344,44938344,1,9766,unspec
19,44938650,44938650,1,9767,unspec
19,44938798,44938798,1,9768,unspec
19,44939092,44939092,1,9769,unspec
19,44939262,44939262,1,9770,unspec
19,44939271,44939271,1,9771,unspec
19,44939705,44939705,1,9772,unspec
19,44939831,44939831,1,9773,unspec
19,44939921,44939921,1,9774,unspec
19,44940247,44940247,1,9775,unspec
19,44940390,44940390,1,9776,unspec
19,44940442,44940442,1,9777,unspec
19,44940677,44940677,1,9778,unspec
19,44940825,44940825,1,9779,unspec
19,44940869,44940869,1,9780,unspec
19,44941309,44941309,1,9781,unspec
19,44941389,44941389,0.563551402,9782,unspec
19,44941485,44941485,0.597306397,9783,unspec
19,44942249,44942249,1,9784,unspec
19,44942260,44942260,1,9785,unspec
19,44942510,44942510,1,9786,unspec
19,44943014,44943014,1,9787,unspec
19,44943184,44943184,0.3568,9788,unspec
19,44943904,44943904,0.420689655,9789,unspec
19,44943921,44943921,1,9790,unspec
19,44943964,44943964,1,9791,unspec
19,44943984,44943984,1,9792,unspec
19,44944779,44944779,1,9793,unspec
19,44944827,44944827,0.806510682,9794,unspec
19,44945029,44945029,1,9795,unspec
19,44945128,44945128,1,9796,unspec
19,44945208,44945208,0.267924528,9797,unspec
19,44945909,44945909,1,9798,unspec
19,44945942,44945942,1,9799,unspec
19,44946027,44946027,1,9800,unspec
19,44946436,44946436,1,9801,unspec
19,44946776,44946776,1,9802,unspec
19,44946995,44946995,1,9803,unspec
19,44947071,44947071,1,9804,unspec
19,44947151,44947151,1,9805,unspec
19,44947520,44947520,0.482716049,9806,unspec
19,44947595,44947595,1,9807,unspec
19,44947615,44947615,1,9808,unspec
19,44947671,44947671,0.420689655,9809,unspec
19,44947933,44947933,1,9810,unspec
19,44948185,44948185,1,9811,unspec
19,44948363,44948363,1,9812,unspec
19,44948390,44948390,1,9813,unspec
19,44948399,44948399,1,9814,unspec
19,44949078,44949078,1,9815,unspec
19,44949437,44949437,1,9816,unspec
19,44949555,44949555,0.285714286,9817,unspec
19,44949588,44949588,1,9818,unspec
19,44949600,44949600,0.395348837,9819,unspec
19,44949887,44949887,0.55721393,9820,unspec
19,44949894,44949894,1,9821,unspec
19,44949908,44949908,1,9822,unspec
19,44949982,44949982,1,9823,unspec
19,44950228,44950228,1,9824,unspec
19,44950399,44950399,1,9825,unspec
19,44950506,44950506,1,9826,unspec
19,44950621,44950621,0.433112583,9827,unspec
19,44950979,44950979,1,9828,unspec
19,44951052,44951052,1,9829,unspec
19,44951106,44951106,1,9830,unspec
19,44951429,44951429,1,9831,unspec
19,44951502,44951502,0.420689655,9832,unspec
19,44951509,44951509,1,9833,unspec
19,44952201,44952201,1,9834,unspec
19,44952331,44952331,1,9835,unspec
19,44952449,44952449,1,9836,unspec
19,44952451,44952451,1,9837,unspec
19,44952458,44952458,0.55721393,9838,unspec
19,44952644,44952644,1,9839,unspec
19,44952648,44952648,1,9840,unspec
19,44952664,44952664,1,9841,unspec
19,44952709,44952709,1,9842,unspec
19,44952844,44952844,1,9843,unspec
19,44952846,44952846,1,9844,unspec
19,44952989,44952989,1,9845,unspec
19,44953231,44953231,1,9846,unspec
19,44953240,44953240,1,9847,unspec
19,44953371,44953371,1,9848,unspec
19,44953575,44953575,1,9849,unspec
19,44953668,44953668,1,9850,unspec
19,44953684,44953684,1,9851,unspec
19,44953848,44953848,1,9852,unspec
19,44953923,44953923,1,9853,unspec
19,44953968,44953968,1,9854,unspec
19,44954036,44954036,1,9855,unspec
19,44954049,44954049,0.637313433,9856,unspec
19,44954062,44954062,1,9857,unspec
19,44954120,44954120,1,9858,unspec
19,44954136,44954136,1,9859,unspec
19,44954310,44954310,1,9860,unspec
19,44954427,44954427,1,9861,unspec
19,44954889,44954889,1,9862,unspec
19,44954955,44954955,0.538043478,9863,unspec
19,44954978,44954978,1,9864,unspec
19,44955206,44955206,0.226666667,9865,unspec
19,44955209,44955209,1,9866,unspec
19,44955310,44955310,1,9867,unspec
19,44955336,44955336,1,9868,unspec
19,44955668,44955668,0.568518519,9869,unspec
19,44955694,44955694,1,9870,unspec
19,44955825,44955825,1,9871,unspec
19,44956063,44956063,1,9872,unspec
19,44956414,44956414,1,9873,unspec
19,44956594,44956594,1,9874,unspec
19,44956997,44956997,1,9875,unspec
19,44957292,44957292,1,9876,unspec
19,44957435,44957435,1,9877,unspec
19,44957507,44957507,1,9878,unspec
19,44957750,44957750,1,9879,unspec
19,44957824,44957824,1,9880,unspec
19,44962106,44962106,1,9881,unspec
19,44962212,44962212,1,9882,unspec
19,44962801,44962801,1,9883,unspec
19,44962887,44962887,0.504093567,9884,unspec
19,44962912,44962912,1,9885,unspec
19,44962950,44962950,1,9886,unspec
19,44962981,44962981,1,9887,unspec
19,44963068,44963068,1,9888,unspec
19,44963078,44963078,1,9889,unspec
19,44963535,44963535,1,9890,unspec
19,44963875,44963875,1,9891,unspec
19,44963894,44963894,1,9892,unspec
19,44964435,44964435,1,9893,unspec
19,44964441,44964441,0.482716049,9894,unspec
19,44964531,44964531,1,9895,unspec
19,44965768,44965768,0.482716049,9896,unspec
19,44965872,44965872,1,9897,unspec
19,44966351,44966351,1,9898,unspec
19,44966511,44966511,1,9899,unspec
19,44966645,44966645,0.420689655,9900,unspec
19,44966935,44966935,1,9901,unspec
19,44967041,44967041,0.377777778,9902,unspec
19,44967087,44967087,1,9903,unspec
19,44967201,44967201,1,9904,unspec
19,44967234,44967234,0.265384615,9905,unspec
19,44967300,44967300,1,9906,unspec
19,44968158,44968158,1,9907,unspec
19,44968314,44968314,1,9908,unspec
19,44968485,44968485,1,9909,unspec
19,44969004,44969004,1,9910,unspec
19,44969392,44969392,1,9911,unspec
19,44969677,44969677,1,9912,unspec
19,44969810,44969810,0.467647059,9913,CLPTM1
19,44969840,44969840,1,9914,unspec
19,44971336,44971336,1,9915,unspec
19,44971423,44971423,1,9916,unspec
19,44971580,44971580,0.379527559,9917,unspec
19,44971619,44971619,0.624444444,9918,unspec
19,44971839,44971839,0.047961039,9919,CLPTM1
19,44972404,44972404,0.206122449,9920,unspec
19,44972443,44972443,1,9921,unspec
19,44972456,44972456,1,9922,unspec
19,44972513,44972513,1,9923,unspec
19,44972681,44972681,1,9924,unspec
19,44973165,44973165,0.208045977,9925,unspec
19,44973247,44973247,1,9926,unspec
19,44973400,44973400,1,9927,unspec
19,44973854,44973854,1,9928,unspec
19,44973974,44973974,1,9929,unspec
19,44974054,44974054,1,9930,unspec
19,44974124,44974124,1,9931,unspec
19,44974320,44974320,0.433112583,9932,unspec
19,44974474,44974474,0.138297872,9933,CLPTM1
19,44974694,44974694,0.296103896,9934,CLPTM1
19,44975095,44975095,0.227472527,9935,unspec
19,44975559,44975559,0.597306397,9936,unspec
19,44975788,44975788,0.348760331,9937,unspec
19,44976194,44976194,1,9938,unspec
19,44976606,44976606,1,9939,unspec
19,44976780,44976780,0.272727273,9940,unspec
19,44976917,44976917,0.53968254,9941,unspec
19,44978025,44978025,1,9942,unspec
19,44978627,44978627,1,9943,unspec
19,44978728,44978728,1,9944,unspec
19,44982113,44982113,1,9945,unspec
19,44982205,44982205,1,9946,unspec
19,44982208,44982208,1,9947,unspec
19,44982234,44982234,1,9948,unspec
19,44982369,44982369,1,9949,unspec
19,44982891,44982891,0.492121212,9950,unspec
19,44983061,44983061,0.432653061,9951,unspec
19,44983430,44983430,0.411940299,9952,unspec
19,44983473,44983473,1,9953,unspec
19,44983690,44983690,0.5125,9954,unspec
19,44983783,44983783,1,9955,unspec
19,44983921,44983921,0.467647059,9956,CLPTM1
19,44984163,44984163,1,9957,unspec
19,44984413,44984413,1,9958,unspec
19,44984835,44984835,1,9959,unspec
19,44984875,44984875,1,9960,unspec
19,44985176,44985176,0.302439024,9961,CLPTM1
19,44985309,44985309,0.207142857,9962,unspec
19,44985727,44985727,0.667647059,9963,unspec
19,44986197,44986197,1,9964,unspec
19,44986416,44986416,1,9965,unspec
19,44986692,44986692,0.47483871,9966,unspec
19,44986807,44986807,1,9967,unspec
19,44986934,44986934,0.271028037,9968,unspec
19,44987027,44987027,0.296103896,9969,CLPTM1
19,44987170,44987170,1,9970,unspec
19,44987312,44987312,0.242,9971,unspec
19,44987378,44987378,0.667647059,9972,unspec
19,44987444,44987444,1,9973,unspec
19,44987774,44987774,1,9974,unspec
19,44987916,44987916,0.465454545,9975,unspec
19,44988687,44988687,0.296103896,9976,CLPTM1
19,44988902,44988902,1,9977,unspec
19,44989053,44989053,0.302439024,9978,unspec
19,44989301,44989301,0.667647059,9979,unspec
19,44989360,44989360,1,9980,unspec
19,44989773,44989773,1,9981,unspec
19,44989803,44989803,0.536263736,9982,unspec
19,44989875,44989875,1,9983,unspec
19,44990044,44990044,0.597306397,9984,unspec
19,44990377,44990377,1,9985,unspec
19,44991093,44991093,1,9986,unspec
19,44991388,44991388,0.49202454,9987,unspec
19,44991892,44991892,1,9988,unspec
19,44992837,44992837,1,9989,unspec
19,44993045,44993045,1,9990,unspec
19,44993253,44993253,1,9991,unspec
19,44993366,44993366,0.593155894,9992,unspec
19,44993518,44993518,0.482716049,9993,unspec
19,44993702,44993702,1,9994,unspec
19,44993738,44993738,1,9995,unspec
19,44994319,44994319,1,9996,unspec
19,44994594,44994594,1,9997,unspec
19,44995248,44995248,1,9998,unspec
19,44995339,44995339,0.272727273,9999,unspec
19,44995364,44995364,1,10000,unspec
19,44995658,44995658,1,10001,unspec
19,44995784,44995784,1,10002,unspec
19,44996130,44996130,0.722846442,10003,unspec
19,44996664,44996664,1,10004,unspec
19,44997236,44997236,1,10005,unspec
19,44997454,44997454,1,10006,unspec
19,44997667,44997667,1,10007,unspec
19,44997818,44997818,1,10008,unspec
19,44997989,44997989,1,10009,unspec
19,44998766,44998766,1,10010,unspec
19,44998959,44998959,1,10011,unspec
19,44999015,44999015,1,10012,unspec
19,44999245,44999245,1,10013,unspec
19,44999490,44999490,1,10014,unspec
19,44999548,44999548,1,10015,unspec
19,44999550,44999550,1,10016,unspec
19,44999801,44999801,1,10017,unspec
19,45000254,45000254,1,10018,unspec
19,45001091,45001091,1,10019,unspec
19,45001269,45001269,1,10020,unspec
19,45001919,45001919,1,10021,unspec
19,45001969,45001969,1,10022,unspec
19,45002090,45002090,1,10023,unspec
19,45002542,45002542,1,10024,unspec
19,45002545,45002545,1,10025,unspec
19,45003514,45003514,1,10026,unspec
19,45004284,45004284,0.851102464,10027,unspec
19,45004438,45004438,1,10028,unspec
19,45005014,45005014,1,10029,unspec
19,45005087,45005087,1,10030,unspec
19,45005093,45005093,1,10031,unspec
19,45005589,45005589,1,10032,unspec
19,45005766,45005766,1,10033,unspec
19,45007268,45007268,0.716101695,10034,unspec
19,45007782,45007782,1,10035,unspec
19,45007808,45007808,1,10036,unspec
19,45007816,45007816,1,10037,unspec
19,45007882,45007882,1,10038,unspec
19,45008165,45008165,0.775059382,10039,unspec
19,45008526,45008526,1,10040,unspec
19,45008865,45008865,0.773381295,10041,unspec
19,45009157,45009157,1,10042,unspec
19,45009167,45009167,1,10043,unspec
19,45009206,45009206,1,10044,unspec
19,45009888,45009888,1,10045,unspec
19,45009978,45009978,1,10046,unspec
19,45010159,45010159,1,10047,unspec
19,45010240,45010240,1,10048,unspec
19,45010293,45010293,1,10049,unspec
19,45010357,45010357,0.852184927,10050,unspec
19,45010596,45010596,1,10051,unspec
19,45010803,45010803,1,10052,unspec
19,45010829,45010829,1,10053,unspec
19,45011191,45011191,1,10054,unspec
19,45011204,45011204,1,10055,unspec
19,45011214,45011214,1,10056,unspec
19,45011232,45011232,0.817035775,10057,unspec
19,45011292,45011292,0.81669627,10058,unspec
19,45011443,45011443,1,10059,unspec
19,45011528,45011528,1,10060,unspec
19,45011597,45011597,1,10061,unspec
19,45012595,45012595,1,10062,unspec
19,45012792,45012792,1,10063,unspec
19,45012833,45012833,1,10064,unspec
19,45013211,45013211,1,10065,unspec
19,45013373,45013373,1,10066,unspec
19,45013455,45013455,1,10067,unspec
19,45013623,45013623,1,10068,unspec
19,45014239,45014239,1,10069,unspec
19,45014666,45014666,1,10070,unspec
19,45014965,45014965,1,10071,unspec
19,45015579,45015579,1,10072,unspec
19,45015730,45015730,1,10073,unspec
19,45015842,45015842,1,10074,unspec
19,45015886,45015886,1,10075,unspec
19,45016006,45016006,1,10076,unspec
19,45016321,45016321,1,10077,unspec
19,45016850,45016850,1,10078,unspec
19,45017355,45017355,1,10079,unspec
19,45017701,45017701,1,10080,unspec
19,45017786,45017786,1,10081,unspec
19,45017908,45017908,1,10082,unspec
19,45017935,45017935,1,10083,unspec
19,45018168,45018168,1,10084,unspec
19,45018229,45018229,0.888382435,10085,unspec
19,45018340,45018340,1,10086,unspec
19,45018352,45018352,1,10087,unspec
19,45018489,45018489,1,10088,unspec
19,45018504,45018504,1,10089,unspec
19,45018674,45018674,0.820414938,10090,unspec
19,45018802,45018802,1,10091,unspec
19,45018833,45018833,1,10092,unspec
19,45018923,45018923,1,10093,unspec
19,45018952,45018952,0.830594901,10094,unspec
19,45018965,45018965,1,10095,unspec
19,45018978,45018978,1,10096,unspec
19,45019031,45019031,1,10097,unspec
19,45019062,45019062,1,10098,unspec
19,45019147,45019147,0.81669627,10099,unspec
19,45019177,45019177,1,10100,unspec
19,45019385,45019385,1,10101,unspec
19,45019415,45019415,1,10102,unspec
19,45019474,45019474,1,10103,unspec
19,45019740,45019740,0.835195531,10104,unspec
19,45019803,45019803,1,10105,unspec
19,45019869,45019869,1,10106,unspec
19,45020111,45020111,1,10107,unspec
19,45020201,45020201,1,10108,unspec
19,45020325,45020325,1,10109,unspec
19,45020588,45020588,1,10110,unspec
19,45020626,45020626,1,10111,unspec
19,45020778,45020778,1,10112,unspec
19,45020861,45020861,0.676614699,10113,unspec
19,45021106,45021106,1,10114,unspec
19,45021186,45021186,0.773381295,10115,unspec
19,45021248,45021248,1,10116,unspec
19,45021295,45021295,1,10117,unspec
19,45021335,45021335,1,10118,unspec
19,45021421,45021421,1,10119,unspec
19,45021604,45021604,1,10120,unspec
19,45021780,45021780,1,10121,unspec
19,45022663,45022663,1,10122,unspec
19,45023393,45023393,1,10123,unspec
19,45023891,45023891,1,10124,unspec
19,45023996,45023996,1,10125,unspec
19,45024151,45024151,1,10126,unspec
19,45024310,45024310,1,10127,unspec
19,45024352,45024352,1,10128,unspec
19,45024454,45024454,1,10129,unspec
19,45025253,45025253,1,10130,unspec
19,45025315,45025315,1,10131,unspec
19,45025541,45025541,1,10132,unspec
19,45026449,45026449,1,10133,unspec
19,45026539,45026539,1,10134,unspec
19,45026589,45026589,0.624444444,10135,unspec
19,45026748,45026748,0.670183486,10136,unspec
19,45027093,45027093,1,10137,unspec
19,45027294,45027294,1,10138,unspec
19,45027316,45027316,1,10139,unspec
19,45028122,45028122,1,10140,unspec
19,45028197,45028197,1,10141,unspec
19,45028360,45028360,1,10142,unspec
19,45028629,45028629,1,10143,unspec
19,45028751,45028751,1,10144,unspec
19,45029200,45029200,0.755737705,10145,unspec
19,45029433,45029433,1,10146,unspec
19,45029642,45029642,0.593962264,10147,unspec
19,45030092,45030092,1,10148,unspec
