chr,start,end,kappa,tau,T_original,T_Knock1,T_Knock2,T_Knock3,T_Knock4,T_Knock5,q-value,Ind,MarkerName
19,44956414,44956414,2,0.0044284,0.0018225,0.00175,0.0061784,0.0018616,0.0013405,0.00052886,1,9873,unspec
19,44956594,44956594,0,0.0024982,0.0043409,0.0032197,0.00018513,0.00044529,0.0043108,0.0018427,0.793043478,9874,unspec
19,44956997,44956997,1,0.0035388,0.0044541,0.0066397,0.0029769,0.0031638,0.0025119,0.0031009,1,9875,unspec
19,44957292,44957292,0,0.0018646,0.0052935,0.0038541,0.0034289,0.0042427,0.0011897,0.0027033,0.826297578,9876,unspec
19,44957435,44957435,2,0.0033079,0.0027988,0.0025027,0.0049878,0.0006162,0.0016799,0.001174,1,9877,unspec
19,44957507,44957507,3,0.0013993,0.00046518,0.0034825,0.0023321,0.0037314,0.0028063,0.00035379,1,9878,unspec
19,44957750,44957750,1,0.00338817,0.0014972,0.0042582,0.00021712,0.00015388,0.0014713,0.00087003,1,9879,unspec
19,44957824,44957824,5,0.001481,0.0015581,0.0018327,0.0023867,0.0029268,0.0016692,0.0033137,1,9880,unspec
19,44962106,44962106,5,0.0054875,0.0086881,0.005111,0.0038639,0.0082699,0.0071615,0.012649,1,9881,unspec
19,44962212,44962212,0,0.0057927,0.0069812,0.0011577,0.00039121,0.0035063,0.0011885,0.0029707,0.591930836,9882,unspec
19,44962801,44962801,4,0.0048403,0.0045177,0.0022406,0.00041728,0.0032172,0.0070809,0.0017616,1,9883,unspec
19,44962887,44962887,0,0.0026761,0.0079696,0.0052935,0.0047134,0.004851,0.0055129,0.0066375,0.781933842,9884,unspec
19,44962912,44962912,2,0.0016149,0.001102,0.0015858,0.0040582,0.0024433,0.0028264,0.0040433,1,9885,unspec
19,44962950,44962950,1,0.0019869,0.0019415,0.0037205,0.0017129,0.0012233,0.0034231,0.0017336,1,9886,unspec
19,44962981,44962981,2,0.00361558,0.0012373,0.00016789,0.0040563,0.00079009,0.00019993,0.00044072,1,9887,unspec
19,44963068,44963068,4,0.0105902,0.0023528,0.010403,0.0033846,0.0013564,0.012943,9.85E-05,1,9888,unspec
19,44963078,44963078,1,0.00132455,0.00047475,0.0017993,0.0012982,5.35E-05,0.0012192,0.00038599,1,9889,unspec
19,44963535,44963535,5,0.0238558,0.00094654,0.0034692,0.012596,0.00082351,0.012713,0.027325,1,9890,unspec
19,44963875,44963875,3,0.0042613,0.0021311,0.0017499,0.0022359,0.0063924,0.0018227,0.0039769,1,9891,unspec
19,44963894,44963894,5,0.0013498,0.0024214,0.0036294,0.0049459,0.0045752,0.0037875,0.0051373,1,9892,unspec
19,44964435,44964435,2,0.0027891,0.00027085,0.001923,0.0047121,0.002326,0.0013714,0.0042052,1,9893,unspec
19,44964441,44964441,1,0.0078657,0.0026572,0.013279,0.0041338,0.0076017,0.0054133,0.0085004,1,9894,unspec
19,44964531,44964531,2,0.0034592,0.00017636,0.0015006,0.0049997,0.003602,0.0015405,0.0017693,1,9895,unspec
19,44965768,44965768,2,0.0008691,0.0020587,0.0011469,0.0028392,0.0020222,0.0019701,0.00052357,1,9896,unspec
19,44965872,44965872,4,0.0010357,0.0021036,0.0028361,0.0013874,0.001996,0.0031393,0.0024324,1,9897,unspec
19,44966351,44966351,1,0.0025964,0.0014531,0.0055582,0.0029618,0.0040643,0.0041588,0.0020486,1,9898,unspec
19,44966511,44966511,0,0.0019404,0.0030489,0.0011085,0.00067004,0.0018001,0.00075728,0.0020928,0.820554066,9899,unspec
19,44966645,44966645,5,0.0027257,0.0010184,0.0026731,0.00092545,0.00153,6.36E-07,0.0037441,1,9900,unspec
19,44966935,44966935,4,0.0034069,0.0047328,0.0026988,0.005014,0.0057358,0.0084209,0.0083953,1,9901,unspec
19,44967041,44967041,3,0.0061684,0.0016791,0.0022238,0.0043776,0.008767,0.0044018,0.0025986,1,9902,unspec
19,44967087,44967087,4,0.0037635,0.0015586,0.0044895,0.0028789,0.00023984,0.0059982,0.0022347,1,9903,unspec
19,44967201,44967201,2,0.0070978,0.0077188,0.0035022,0.0106,0.0026645,0.00045167,0.0090175,1,9904,unspec
19,44967234,44967234,4,0.0061979,0.00124,0.0012074,0.003035,0.00041822,0.0074379,0.0019729,1,9905,unspec
19,44967300,44967300,1,0.079418,0.02094,0.0967,0.0087347,0.014847,0.017282,0.024895,1,9906,unspec
19,44968158,44968158,3,0.0011085,0.0020836,0.00076311,0.0010856,0.0021941,0.002099,0.00068787,1,9907,unspec
19,44968314,44968314,2,0.0015976,0.0016468,0.0035442,0.0051418,0.0040391,0.0036699,0.0015904,1,9908,unspec
19,44968485,44968485,0,0.0006241,0.0022248,0.0015109,0.0016007,0.0019957,0.0022246,0.00029133,1,9909,unspec
19,44969004,44969004,4,0.0022895,0.00047564,0.00022415,0.0026627,0.0035273,0.0049522,0.0039493,1,9910,unspec
19,44969392,44969392,3,0.00137548,0.0003132,0.00016252,0.00043882,0.0018143,0.0013834,0.0013339,1,9911,unspec
19,44969677,44969677,5,0.0006885,0.0026848,0.001223,0.0026034,0.0021566,0.0027889,0.0032919,1,9912,unspec
19,44969810,44969810,0,0.0091236,0.010823,0.0023102,0.0039699,0.0014316,0.0016994,0.0015707,0.46460177,9913,unspec
19,44969840,44969840,2,0.0070247,0.0051242,0.0081023,0.015127,0.014511,0.0069918,0.011684,1,9914,unspec
19,44971336,44971336,3,0.0063648,0.0028268,0.0026483,0.0049783,0.0090131,0.0022856,0.00068298,1,9915,unspec
19,44971423,44971423,3,0.0027757,0.0020495,0.0015798,0.0022339,0.0050096,0.0033944,0.0040674,1,9916,unspec
19,44971580,44971580,4,0.0039088,7.07E-05,0.0065047,0.0027622,0.0065095,0.006671,0.0015962,1,9917,unspec
19,44971619,44971619,3,0.0036296,0.0056625,0.010078,0.00086299,0.011382,0.009089,0.0077524,1,9918,unspec
19,44971839,44971839,1,0.0030719,0.00298,0.0047125,0.0012925,0.0012595,0.0016406,0.0035817,1,9919,unspec
19,44972404,44972404,2,0.0038741,0.0037023,0.0027358,0.006922,0.0016537,0.0030479,0.0060499,1,9920,unspec
19,44972443,44972443,3,0.0014363,0.0030768,0.002545,0.0032008,0.0046371,0.0046358,0.0035455,1,9921,unspec
19,44972456,44972456,4,0.000571,0.0021307,0.0022207,0.0027688,0.0015903,0.0027917,0.0024093,1,9922,unspec
19,44972513,44972513,5,0.0007706,0.00058961,0.0018321,0.0019057,0.0018453,0.0022768,0.0026159,1,9923,unspec
19,44972681,44972681,2,0.00212361,0.00082473,0.00037423,0.003062,0.0017369,0.0018537,0.00093839,1,9924,unspec
19,44973165,44973165,1,0.0049767,0.0040185,0.007214,0.0053843,0.0014114,0.0022373,0.0018817,1,9925,unspec
19,44973247,44973247,5,0.0048522,0.00086693,0.00030272,0.0045318,0.0036025,0.0039128,0.0084547,1,9926,unspec
19,44973400,44973400,3,0.0020483,0.00028568,0.00052673,0.0037798,0.0038132,0.0025347,0.0017649,1,9927,unspec
19,44973854,44973854,0,0.0109751,0.015081,0.0072437,0.003859,0.00089128,0.0060197,0.0041059,0.456084656,9928,unspec
19,44973974,44973974,0,2.9276,4.3027,0.88265,2.9873,2.4514,0.40007,1.3751,0.124590164,9929,CLPTM1
19,44974054,44974054,2,0.0012881,0.0017308,0.001368,0.0025235,0.0012354,7.60E-05,0.001223,1,9930,unspec
19,44974124,44974124,2,0.75642,0.23454,0.0020121,0.89025,0.0022523,0.13383,0.16221,1,9931,unspec
19,44974320,44974320,2,0.0032559,3.45E-05,0.0018301,0.0045495,0.0012936,0.0021235,0.0001231,1,9932,unspec
19,44974474,44974474,2,0.0019326,0.0039008,0.0021395,0.0042973,0.002913,0.0010939,0.0023647,1,9933,unspec
19,44974694,44974694,4,0.0096964,0.0027189,0.00074267,0.0016329,0.005147,0.012208,0.0025116,1,9934,unspec
19,44975095,44975095,2,0.00403379,0.00029787,8.09E-05,0.0047439,0.0013755,0.0027123,0.00071011,1,9935,unspec
19,44975559,44975559,3,0.0017196,0.00099486,0.0004103,0.0018548,0.0021488,0.0004292,0.00039032,1,9936,unspec
19,44975788,44975788,2,0.0038183,0.00035444,0.0011492,0.0048129,0.0009946,0.0026669,0.0004255,1,9937,unspec
19,44976194,44976194,1,0.444696,0.021145,0.46467,0.02651,0.013254,0.019974,0.010547,1,9938,unspec
19,44976606,44976606,2,0.001356,0.0017484,0.0027596,0.0033341,0.0028683,0.0016319,0.0019781,1,9939,unspec
19,44976780,44976780,3,0.0067945,0.0044196,0.0022979,0.0025767,0.0093519,0.0025574,0.00042939,1,9940,unspec
19,44976917,44976917,4,0.0022565,0.003176,7.77E-05,0.00265,0.0013336,0.0035901,0.00056881,1,9941,unspec
19,44978025,44978025,5,0.0019977,0.0030589,0.001414,0.0017496,0.0024127,0.00050207,0.0037473,1,9942,unspec
19,44978627,44978627,3,0.0042491,0.0012901,0.0023818,0.0011236,0.006516,0.0031217,0.0022669,1,9943,unspec
19,44978728,44978728,5,0.0030328,2.63E-05,0.00018551,0.0014789,0.0004723,0.0023584,0.0035051,1,9944,unspec
19,44982113,44982113,5,0.00528608,0.0023213,0.0021209,0.00019808,0.0004495,0.00092312,0.0062092,1,9945,unspec
19,44982205,44982205,1,0.0049029,0.0054626,0.010219,0.0053161,0.0082238,0.0041787,0.0021442,1,9946,unspec
19,44982208,44982208,0,0.0020353,0.0034313,0.0017868,0.001396,0.00183,0.00054355,0.00046731,0.812523364,9947,unspec
19,44982234,44982234,5,0.002369,0.0035082,0.00056292,0.0019506,0.0032557,0.0015542,0.0043196,1,9948,unspec
19,44982369,44982369,1,0.0043914,0.0014725,0.0058639,0.0028449,0.00099968,0.0009226,0.0024243,1,9949,unspec
19,44982891,44982891,1,0.0012162,0.00083728,0.0044129,0.0030223,0.0033563,0.0031967,0.004083,1,9950,unspec
19,44983061,44983061,3,0.0035309,0.00055349,0.00066713,0.0016938,0.0047425,0.0012116,0.0022971,1,9951,unspec
19,44983430,44983430,1,0.00403543,0.0003669,0.0045956,0.00018577,0.00056017,0.0006224,0.00096971,1,9952,unspec
19,44983473,44983473,0,0.00128543,0.0020463,0.00076087,7.21E-05,0.00011137,0.0017113,0.0011897,0.858585859,9953,unspec
19,44983690,44983690,3,0.0038293,0.00063171,0.0028247,0.0013978,0.0052271,0.00027598,0.0024546,1,9954,unspec
19,44983783,44983783,2,0.0046178,0.0012796,0.004076,0.0076641,0.0034409,0.0020187,0.0030463,1,9955,unspec
19,44983921,44983921,2,0.0081572,0.007579,0.011942,0.014209,0.0060518,0.0024063,0.0021153,1,9956,unspec
19,44984163,44984163,1,0.00281553,0.00073647,0.003552,0.00030271,0.0021529,0.0017066,0.00041312,1,9957,unspec
19,44984413,44984413,4,0.0045126,0.0011328,0.0037505,0.00071178,0.00053576,0.0056454,0.0027002,1,9958,unspec
19,44984835,44984835,5,0.0033514,0.00129,8.70E-05,0.0011087,0.0041769,0.0020313,0.0046414,1,9959,unspec
19,44984875,44984875,4,0.0029347,0.0015568,0.0025105,0.001654,0.0010787,0.0044915,0.0013124,1,9960,unspec
19,44985176,44985176,4,0.0034541,0.0014897,0.00091237,0.0019325,0.0013943,0.0049438,0.002518,1,9961,unspec
19,44985309,44985309,0,0.0089543,0.01381,0.0068363,0.00075306,0.0010496,0.0048557,0.0070715,0.464912281,9962,unspec
19,44985727,44985727,3,0.0008106,0.00084305,0.0019079,0.0036666,0.0042563,0.0034457,0.0035388,1,9963,unspec
19,44986197,44986197,0,0.001532,0.0030941,0.0022099,0.00012171,0.0015621,0.00093297,0.001677,0.842074928,9964,unspec
19,44986416,44986416,3,0.001656,0.0023806,0.001753,0.0019095,0.0035655,0.0019562,0.0016954,1,9965,unspec
19,44986692,44986692,3,0.00384899,0.0027022,0.0038068,0.00012794,0.004324,0.00016694,0.00047501,1,9966,unspec
19,44986807,44986807,4,0.0054029,0.0022387,0.0054461,0.0021381,0.01038,0.010849,0.0060915,1,9967,unspec
19,44986934,44986934,0,0.0048186,0.0062341,0.0024228,0.00047426,0.0014155,0.0019622,2.36E-05,0.666830467,9968,unspec
19,44987027,44987027,4,0.0035927,0.0016749,5.94E-05,0.0037591,0.0017815,0.0052676,0.0012376,1,9969,unspec
19,44987170,44987170,3,0.002552,0.0041956,0.0047923,0.0027359,0.0052879,0.00081729,0.0015133,1,9970,unspec
19,44987312,44987312,4,0.007343,0.0046191,0.004006,0.0027234,0.003051,0.010394,0.0024267,1,9971,unspec
19,44987378,44987378,0,0.007789,0.011636,0.0040103,0.0022884,0.0089767,0.0021697,0.003847,0.497142857,9972,unspec
19,44987444,44987444,1,0.0014985,6.08E-05,0.0033033,0.0030146,0.0018048,0.0021883,0.0010403,1,9973,unspec
19,44987774,44987774,4,0.0008305,0.0024874,0.0018494,0.0016089,0.0022382,0.0026799,0.0014389,1,9974,unspec
19,44987916,44987916,3,0.0039646,0.00089056,0.0038303,0.0031814,0.0057258,0.0017612,0.0012744,1,9975,unspec
19,44988687,44988687,4,0.0010145,0.0012822,0.00055385,0.0026378,0.0022732,0.0029763,0.0019618,1,9976,unspec
19,44988902,44988902,2,0.0019936,0.002475,0.0012652,0.0036581,0.0016645,0.0011831,0.0026254,1,9977,unspec
19,44989053,44989053,4,0.0098659,0.0020861,0.0019391,0.0017685,0.00012051,0.011805,0.0044127,1,9978,unspec
19,44989301,44989301,5,0.0050877,0.0029387,0.00037115,0.00023913,0.0026435,0.0010762,0.0061639,1,9979,unspec
19,44989360,44989360,0,0.0011942,0.003041,0.0020896,0.0018468,0.00079889,0.0014388,0.0029929,0.858585859,9980,unspec
19,44989773,44989773,0,0.0003363,0.0021416,0.0018558,0.0015525,0.0018053,0.0015436,0.0019092,1,9981,unspec
19,44989803,44989803,3,0.0179529,0.018263,0.0019005,0.0022488,0.023178,0.0052251,0.0056431,1,9982,unspec
19,44989875,44989875,5,0.0027728,0.0045941,0.00029339,0.0016373,0.0035312,0.0029232,0.005696,1,9983,unspec
19,44990044,44990044,3,0.0027754,0.0027151,0.0033735,0.0014888,0.0054905,0.0046485,0.00048468,1,9984,unspec
19,44990377,44990377,2,0.00280375,0.001469,0.00031889,0.0032314,0.00042765,0.0011773,0.0003068,1,9985,unspec
19,44991093,44991093,1,0.0013452,0.0028631,0.0046333,0.0036346,0.0020215,0.0034504,0.0032881,1,9986,unspec
19,44991388,44991388,5,0.003378,0.002342,0.001819,0.0040093,0.0024917,0.0036037,0.0058697,1,9987,unspec
19,44991892,44991892,2,0.0014092,0.0018632,0.0014897,0.0028989,0.0026929,0.0012301,0.0011589,1,9988,unspec
19,44992837,44992837,0,0.0024238,0.0056123,0.0042247,0.0014783,0.0040806,0.0012077,0.0031885,0.793043478,9989,unspec
19,44993045,44993045,5,0.0025126,0.0020717,0.0020816,0.00022628,0.0007955,0.0019944,0.004507,1,9990,unspec
19,44993253,44993253,4,0.0014247,0.0010903,0.0020068,0.0015178,0.001995,0.0034197,0.0028714,1,9991,unspec
19,44993366,44993366,5,0.0045377,0.0045181,0.0023762,0.0041512,0.0029797,0.0044755,0.0086889,1,9992,unspec
19,44993518,44993518,0,0.0401827,0.041889,0.00039449,0.019778,0.010184,0.00069432,0.0017063,0.379032258,9993,unspec
19,44993702,44993702,1,0.0025516,0.0030703,0.0048393,0.0022877,0.0028733,0.0011392,0.0021596,1,9994,unspec
19,44993738,44993738,1,0.0067704,0.0028135,0.014904,0.0023209,0.011517,0.0095362,0.0081336,1,9995,unspec
19,44994319,44994319,3,0.0028063,0.00051062,0.0033884,0.0011476,0.0039539,0.0021426,0.00076431,1,9996,unspec
19,44994594,44994594,5,0.0121368,0.0016332,0.00025479,0.0056965,0.0012012,0.0049727,0.01377,1,9997,unspec
19,44995248,44995248,0,0.0029264,0.0045329,0.0019421,0.00038997,0.0034278,0.0016065,0.0011166,0.760055866,9998,unspec
19,44995339,44995339,0,0.0009104,0.003627,0.001601,0.0029406,0.0027166,0.0024597,0.0028341,0.878176638,9999,unspec
19,44995364,44995364,4,0.003521,0.002832,0.0063489,0.0019862,0.00505,0.006353,0.0024666,1,10000,unspec
19,44995658,44995658,1,0.023304,0.014326,0.033689,0.0077043,0.010385,0.0030016,0.013022,1,10001,unspec
19,44995784,44995784,5,0.0017822,0.00091506,0.0042195,0.004105,0.003808,0.0028046,0.0055902,1,10002,unspec
19,44996130,44996130,2,0.0368532,0.0092558,0.011505,0.046109,0.027328,0.00037948,0.0015055,1,10003,unspec
19,44996664,44996664,4,0.000896,0.0019376,0.0016102,0.0022886,0.0016052,0.0028336,0.0020056,1,10004,unspec
19,44997236,44997236,1,0.0015011,0.00083717,0.0029689,0.0015113,0.0020298,0.0010952,0.0014678,1,10005,unspec
19,44997454,44997454,5,0.0044414,0.0031364,0.0017099,0.00016397,0.00083151,0.005522,0.0061513,1,10006,unspec
19,44997667,44997667,3,0.0080913,0.0025767,0.0025263,0.0013825,0.010668,0.0090041,0.003263,1,10007,unspec
19,44997818,44997818,4,0.0024659,0.0031321,0.0024164,0.00075499,0.00057379,0.0047342,0.0022683,1,10008,unspec
19,44997989,44997989,2,0.0019557,0.0039248,0.0026997,0.0046554,0.0019843,0.0041698,0.0015009,1,10009,unspec
19,44998766,44998766,0,0.0033319,0.0063955,0.0030636,0.0017897,0.0029045,0.0036034,0.0031291,0.71232,10010,unspec
19,44998959,44998959,2,0.0010217,0.0016754,0.0021914,0.0024066,0.0013849,0.0011468,0.0009864,1,10011,unspec
19,44999015,44999015,1,0.0010069,0.00038033,0.0026573,0.0021586,0.00052298,0.0016504,0.0025004,1,10012,unspec
19,44999245,44999245,0,0.0021159,0.0030319,0.00076857,0.0017151,0.00072605,0.000916,0.0019066,0.80815534,10013,unspec
19,44999490,44999490,2,0.0006129,0.0020756,0.0013339,0.0022232,0.001465,0.0016103,0.0020659,1,10014,unspec
19,44999548,44999548,4,0.0022649,0.0018303,0.00086506,0.00022044,0.0014036,0.0036685,0.0015338,1,10015,unspec
19,44999550,44999550,3,0.0091423,0.00068602,0.0081929,0.00087894,0.011316,0.0021737,0.0035366,1,10016,unspec
19,44999801,44999801,5,0.00186907,0.0022813,0.00054123,0.0015505,0.00010229,0.00011503,0.0024103,1,10017,unspec
19,45000254,45000254,2,0.007968,0.0027796,0.00099063,0.0091626,0.0021252,0.00077658,0.0011946,1,10018,unspec
19,45001091,45001091,0,0.0535867,0.061811,0.013533,0.043075,0.0082243,0.0055665,0.0013343,0.379032258,10019,unspec
19,45001269,45001269,5,0.0019521,0.0018965,0.00031728,0.0016865,0.00054194,0.0027459,0.0036386,1,10020,unspec
19,45001919,45001919,4,0.0046227,0.0010839,0.0039016,0.001491,0.004061,0.0065392,0.0019165,1,10021,unspec
19,45001969,45001969,3,0.0029086,0.0011369,0.0011531,0.0022537,0.0048335,0.0021957,0.0019249,1,10022,unspec
19,45002090,45002090,0,0.0021567,0.0043193,0.0021626,0.0027769,0.0029061,0.0012108,0.0018778,0.8,10023,unspec
19,45002542,45002542,3,0.0015392,0.0022337,0.0018374,0.0023702,0.0033766,0.0015469,0.00093841,1,10024,unspec
19,45002545,45002545,2,0.0012163,0.0013794,0.00017778,0.002671,0.001874,0.0016793,0.0014547,1,10025,unspec
19,45003514,45003514,0,0.0041621,0.0062897,0.00070743,0.00044517,0.0021276,0.0026763,0.0035918,0.683564356,10026,unspec
19,45004284,45004284,2,0.0006931,0.00029794,0.0014455,0.0021386,0.0020043,0.0020794,0.00027157,1,10027,unspec
19,45004438,45004438,4,0.0026759,0.0015406,0.0018289,0.0013469,0.0014413,0.0042165,0.0021527,1,10028,unspec
19,45005014,45005014,3,0.00243116,0.00023058,0.0019373,8.07E-05,0.0027443,0.0025049,0.00031314,1,10029,unspec
19,45005087,45005087,0,0.0012163,0.0046368,0.00081304,0.0034205,0.0023995,0.0041909,0.0040426,0.858585859,10030,unspec
19,45005093,45005093,5,0.0088434,0.003555,0.0023836,0.00032235,0.0024161,0.002089,0.011227,1,10031,unspec
19,45005589,45005589,1,0.0069903,0.00012235,0.0092392,0.0022489,0.0054715,0.0041598,0.0012135,1,10032,unspec
19,45005766,45005766,5,0.0027475,0.0017951,0.0023543,0.0025689,0.00023213,0.003463,0.0051018,1,10033,unspec
19,45007268,45007268,1,0.0003842,0.0020735,0.002681,0.0023555,0.0018312,0.0022968,0.0022985,1,10034,unspec
19,45007782,45007782,1,0.0023566,0.0011881,0.0042872,0.0026697,0.0019306,0.0025779,0.00081441,1,10035,unspec
19,45007808,45007808,5,0.0020438,0.0019366,0.0016213,0.0014924,0.0025616,0.0015689,0.0036651,1,10036,unspec
19,45007816,45007816,3,0.0044093,0.0042163,0.0085117,0.0016358,0.0086075,0.0041982,0.0032084,1,10037,unspec
19,45007882,45007882,1,0.00138961,0.0007635,0.0021266,0.00067582,0.0018828,0.00073699,0.00022031,1,10038,unspec
19,45008165,45008165,5,0.005097,0.0010596,0.0025688,0.0019998,0.0048911,0.0013428,0.0070968,1,10039,unspec
19,45008526,45008526,0,0.0041569,0.0080534,0.0038965,7.40E-05,0.0039588,0.0063364,0.00015979,0.683564356,10040,unspec
19,45008865,45008865,5,0.0011376,0.00297,5.98E-05,0.00042564,0.0029588,0.002834,0.0039716,1,10041,unspec
19,45009157,45009157,1,0.0021135,0.0039707,0.0049069,0.0015327,0.0028884,0.0027934,0.001314,1,10042,unspec
19,45009167,45009167,1,0.002078,0.0019528,0.0040308,0.0023115,0.0026861,0.0015059,0.0011723,1,10043,unspec
19,45009206,45009206,0,0.0028019,0.0072775,0.00032298,0.0044756,0.0058262,0.0016311,0.0051958,0.767690254,10044,unspec
19,45009888,45009888,1,0.006627,0.0025268,0.0091538,0.001543,0.0057062,0.0014739,0.0073321,1,10045,unspec
19,45009978,45009978,0,0.0022314,0.0049008,0.0015341,0.0030003,0.0040524,0.0026694,0.0018193,0.795121951,10046,unspec
19,45010159,45010159,3,0.0037443,0.00091433,0.0041489,0.0015284,0.0054087,0.0016644,0.0022064,1,10047,unspec
19,45010240,45010240,5,0.0059913,0.010442,0.0048982,0.0027996,0.0065027,0.0094603,0.012494,1,10048,unspec
19,45010293,45010293,2,0.0035902,0.000174,0.005367,0.012996,0.0094058,0.011634,0.01258,1,10049,unspec
19,45010357,45010357,0,0.0031579,0.0052798,0.0035746,0.00061329,0.0021219,0.0012095,0.0033176,0.732730015,10050,unspec
19,45010596,45010596,4,0.0013334,0.0018508,0.003212,0.0024217,0.0022559,0.0035893,0.0010596,1,10051,unspec
19,45010803,45010803,2,0.0039219,0.0015513,0.0016582,0.0054732,0.0042476,0.00062416,0.0011479,1,10052,unspec
19,45010829,45010829,3,0.003935,0.0015896,0.00038358,0.0054871,0.0055246,0.0010677,0.0022559,1,10053,unspec
19,45011191,45011191,4,0.0016341,0.00057395,0.0027437,0.00097376,0.0017911,0.0029075,0.0012734,1,10054,unspec
19,45011204,45011204,3,0.0056323,0.0014254,0.00065463,0.0048726,0.0070577,0.0043689,0.00074086,1,10055,unspec
19,45011214,45011214,2,0.0016199,0.0015349,0.00042255,0.0027247,0.0025661,0.00021535,0.0011048,1,10056,unspec
19,45011232,45011232,0,0.0017868,0.0033071,0.0015203,0.0021181,0.0022198,0.0013065,0.00028805,0.834979757,10057,unspec
19,45011292,45011292,3,0.0024705,0.0062873,0.0063974,0.0021823,0.0087578,0.00040953,0.0070882,1,10058,unspec
19,45011443,45011443,5,0.0040584,0.001605,0.0018282,0.00091092,0.0029315,6.25E-05,0.0056634,1,10059,unspec
19,45011528,45011528,4,0.0098878,0.0084269,0.0046352,0.0050266,0.0029196,0.014523,0.0024553,1,10060,unspec
19,45011597,45011597,4,0.0006033,0.00025667,0.0018364,0.002316,0.0021277,0.0024397,0.0016926,1,10061,unspec
19,45012595,45012595,2,0.0031083,0.0015335,0.002162,0.0048301,0.0034502,0.00053927,0.0017218,1,10062,unspec
19,45012792,45012792,3,0.0166096,0.0051646,0.0017493,0.0011918,0.018773,0.0047792,0.0021634,1,10063,unspec
19,45012833,45012833,3,0.0011402,0.0010112,0.0012637,0.001844,0.0024695,0.0013293,0.0015618,1,10064,unspec
19,45013211,45013211,5,0.0062971,0.0014849,0.00072785,0.0049857,0.004953,0.0025368,0.0088339,1,10065,unspec
19,45013373,45013373,3,0.0025707,0.0006807,0.0016497,0.0023387,0.0036962,0.00023992,0.0011255,1,10066,unspec
19,45013455,45013455,3,0.0017605,0.0019971,0.0036632,0.0061071,0.0062858,0.0062313,0.0045253,1,10067,unspec
19,45013623,45013623,0,0.0005096,0.0021942,0.0020311,0.0019098,0.0016846,0.0013738,0.00099995,1,10068,unspec
19,45014239,45014239,1,0.0038225,0.0065619,0.0096908,0.0010193,0.0027674,0.0061672,0.0058683,1,10069,unspec
19,45014666,45014666,3,0.0051487,0.0088712,0.0024043,0.0044698,0.0096185,0.0058444,0.0029932,1,10070,unspec
19,45014965,45014965,1,0.0035136,0.0042143,0.0067396,0.00258,0.00042328,0.0043433,0.003226,1,10071,unspec
19,45015579,45015579,5,0.0013278,0.0016587,0.0023709,0.00093124,0.0019452,0.00091572,0.0029865,1,10072,unspec
19,45015730,45015730,1,0.0049734,0.0026213,0.0068884,0.00017437,0.0063382,0.001915,0.00067556,1,10073,unspec
19,45015842,45015842,3,0.0035217,0.0036041,0.0011988,0.0030332,0.0065549,0.0021615,0.0032586,1,10074,unspec
19,45015886,45015886,3,0.0008617,0.0023584,0.0030315,0.0026813,0.0037144,0.0032928,0.0028527,1,10075,unspec
19,45016006,45016006,0,0.0050076,0.0061744,0.00067316,0.0033,0.0011668,0.00022686,0.0014697,0.650632911,10076,unspec
19,45016321,45016321,5,0.0044089,0.0023079,0.0043811,0.004308,0.0022347,0.0012987,0.0067168,1,10077,unspec
19,45016850,45016850,1,0.002937,0.0031365,0.0049683,0.0018173,0.0020313,0.0042202,0.0017323,1,10078,unspec
19,45017355,45017355,4,0.0024028,0.00030753,0.0014934,0.0019871,0.0015814,0.0039842,0.0022338,1,10079,unspec
19,45017701,45017701,2,0.0020657,0.0013363,0.0024305,0.0044962,0.0020966,0.0041832,0.0040152,1,10080,unspec
19,45017786,45017786,2,0.0014682,0.0028965,0.00060506,0.0041395,0.0014458,0.0028214,0.0026713,1,10081,unspec
19,45017908,45017908,2,0.0028804,0.0017574,0.0012652,0.0044301,5.98E-05,0.0038761,0.0015497,1,10082,unspec
19,45017935,45017935,1,0.001415,0.0022761,0.0036118,0.00092909,0.0021968,0.002907,0.0014398,1,10083,unspec
19,45018168,45018168,0,0.0020029,0.0031032,0.0025345,0.0015903,0.00087352,0.00039634,0.0011003,0.812903226,10084,unspec
19,45018229,45018229,3,0.0006988,0.0018113,0.001704,0.00054575,0.0024028,0.0015086,0.0022133,1,10085,unspec
19,45018340,45018340,1,0.0007571,0.00098761,0.0027888,0.0022141,0.0020654,6.00E-05,0.0020317,1,10086,unspec
19,45018352,45018352,2,0.0023576,0.0031258,0.0044181,0.0050398,0.00060497,0.0026822,0.0013677,1,10087,unspec
19,45018489,45018489,2,0.0043124,0.0086243,0.0020808,0.011316,0.0070036,0.0095983,0.0036464,1,10088,unspec
19,45018504,45018504,0,0.008252,0.009705,0.0029754,0.0055209,0.001453,0.00057485,1.98E-05,0.478225806,10089,unspec
19,45018674,45018674,1,0.0044687,0.00034017,0.0071911,0.00464,0.0040307,0.0027224,0.0022636,1,10090,unspec
19,45018802,45018802,5,0.002449,0.0019536,0.0029136,0.0028198,0.00089714,0.0020854,0.0045344,1,10091,unspec
19,45018833,45018833,3,0.003391,0.003403,0.003415,0.0022251,0.0064589,0.0026295,0.0030679,1,10092,unspec
19,45018923,45018923,3,0.0021633,0.0023862,0.0019893,0.0024406,0.0041526,0.00035262,0.0012196,1,10093,unspec
